末	378.0
尺	365.0
丈	352.0
互	339.0
兀	335.0
丹	318.0
曰	302.0
𠂆	291.0
鼻	283.0
戊	278.0
盾	263.0
眉	244.0
兔	240.0
夌	238.0
敖	236.0
貞	233.0
奔	222.0
臿	201.0
畏	198.0
燕	178.0
𠂔	161.0
黽	161.0
韭	156.0
囊	155.0
巿	151.0
鹵	142.0
函	142.0
贏	119.0
尢	113.0
覃	110.0
脊	101.0
傘	98.0
蚤	94.0
亨	92.0
鬯	90.0
龠	89.0
隶	82.0
叕	72.0
晉	71.0
鼎	60.0
凸	59.0
龜	57.0
熏	44.0
禽	43.0
禸	41.0
凹	41.0
丐	36.0
禹	27.0
丏	2.0
龴	0
着	0
万	0
⾂	0
